id,speed
554,49.14402135450002
555,46.86617622976678
556,39.177454759300055
557,19.422989143133314
558,23.572571924899993
559,25.078682641899967
560,22.689944934566633
561,21.11865598733332
562,21.25932649083338
563,23.075526712966678
564,24.422303352233275
565,22.551673517416617
566,40.760783663899986
567,38.74551196439991
568,41.24760712156659
569,49.540632763800204
570,48.095145824266744
571,24.335971251566612
572,41.085206429099955
573,47.893586511866715
574,47.98334120080006
575,48.292299276400065
576,47.367189524099906
577,34.987864843699974
578,35.7193065477334
579,33.125475524199935
580,40.4680350315
581,37.86841624373333
582,49.45735829646679
583,49.22480743586676
584,21.70710469464333
585,20.866615182283326
586,28.45148222944997
587,27.731850891783292
588,24.244424123699954
589,23.91754987609995
590,23.856946569066633
591,22.159358411099934
592,41.83623164216669
593,46.871513441900056
594,47.44187620203322
595,46.62765488149998
596,45.62244919196662
597,33.74903979403335
598,25.86943351433327
599,21.687224950833368
600,18.775178511216655
601,48.757492983133304
602,47.521474465266564
603,46.93142450116673
604,23.096963681800013
605,21.226596669899983
606,39.97769169843334
607,38.17300136869995
608,49.07892997673343
609,48.964211717000026
610,48.47261601196671
611,47.03452147743333
612,44.87192319136676
613,20.17734986108334
614,26.087331890099993
615,19.91910123850004
616,19.32531360546668
617,19.516423513599975
618,17.55890527113667
619,30.72410612163334
620,39.7138573727667
621,49.19198830053333
622,48.07963018340001
623,47.47676126723324
624,44.97230712216684
625,33.87061829470006
626,21.742365060866693
627,19.791315713566693
628,20.892885705333324
629,15.119211974273334
630,27.842598567899945
631,48.408756200733336
632,47.05506538293338
633,47.03282739563356
634,28.510040761566657
635,23.059983125433394
636,21.198659528400057
637,47.880632517399874
638,48.30501724546673
639,47.1059162077
640,35.715537715599964
641,40.05184191060001
642,36.77676845523341
643,34.789627724100065
644,30.289628263046687
645,40.498283228733364
646,38.13385698726668
647,47.604004934000045
648,49.21534229106658
649,48.15360441083339
650,46.54702574836672
651,17.16273718740001
652,17.302144238733334
653,12.115980679319993
654,27.273246139566623
655,46.93683395296662
656,48.68603136153334
657,48.57034050599995
658,47.49626370466673
659,47.03073639836664
660,45.532530323666606
661,16.36607939503333
662,23.84747213563336
663,18.241314916199965
664,17.95335693249998
665,18.304288522366654
666,18.38747216726664
667,11.079689356793311
668,44.85703444673325
669,40.9341430965666
670,45.16044527413335
671,47.419319848300034
672,46.27244835499991
673,23.679796199766663
674,17.99752693132669
675,33.67541522543326
676,48.856901261866675
677,48.59633265063323
678,47.54369005936656
679,17.710485258266605
680,23.194844174866645
681,18.479096230133333
682,20.70032936896667
683,18.125693642533324
684,43.63855815846674
685,48.30003055550006
686,47.402908084966526
687,46.05249004483346
688,45.481100155100044
689,29.032538088033288
690,21.193806915333333
691,22.858756904566658
692,17.046823884309998
693,18.105259338233314
694,48.49647015189986
695,47.24942876073326
696,39.788125477466636
697,28.904014488966606
698,28.878037847866622
699,18.95614459470004
700,18.813570063366708
701,20.87724107070001
702,41.733874875633255
703,45.501585257633444
704,46.88326326179995
705,48.12559315240009
706,47.16715541729994
707,45.57507582846667
708,43.56453965410004
709,40.978627438633325
710,41.30955585136662
711,42.136503427633315
712,42.762915295133304
713,40.55753587273328
714,38.33862491559994
715,44.653991420633254
716,36.969833791199996
717,43.5024943803001
718,47.54084861423343
719,29.42842902359999
720,13.657526291460002
721,14.77107948382001
722,12.976950208980005
723,45.65650382233325
724,45.52769541243327
725,47.283372501266655
726,47.343835423833404
727,27.413688728600032
728,15.36892725717666
729,14.634797730426675
730,10.760523758820014
731,45.24232847753332
732,47.47794784039999
733,48.59385507866657
734,44.83691894240002
735,15.610712747699976
736,15.364607030806665
737,15.281833009000009
738,15.958843633966662
739,9.797334233246676
740,36.421719146999976
741,45.67581066400005
742,47.665237955166596
743,48.18986846646674
744,48.05528007559996
745,24.261660172600003
746,19.945510505469997
747,20.370490899533316
748,18.643837013899955
749,16.867955616266652
750,17.903700735559987
751,17.35830711795334
752,42.360221215666655
753,48.29650898213337
754,48.60712197039996
755,46.36123598983337
756,46.60493303659983
757,16.853814910236643
758,17.570347269153363
759,18.221428571746706
760,18.799381109036702
761,11.485257150676684
762,22.303612850333355
763,43.362404968066706
764,35.314327871466595
765,40.44820907003328
766,49.400563405599975
767,48.334353671666705
768,42.915365859766624
769,18.94789737993331
770,17.71024208619336
771,20.48182750240005
772,34.42961139889987
773,46.64756182720018
774,46.68733453886671
775,45.46832326093332
776,45.86657896996672
777,45.759757042499956
778,42.1676516838334
779,36.77494840086663
780,47.56498902936674
781,48.29454598800019
782,47.871918299600075
783,15.96997831476664
784,17.037358927503334
785,17.49890235828667
786,13.872470650206663
787,14.683708499666684
788,11.119416313566656
789,23.421566842966687
790,48.457564812200005
791,48.14529238246672
792,46.65037414006668
793,47.120291795366704
794,24.590374901200008
795,22.247943659500056
796,16.160870523086665
797,11.125278964173333
798,20.607326415200014
799,47.01516842830001
800,25.0217459929334
801,14.72787488866667
802,16.118232818349995
803,13.117787796073335
804,14.635736953303322
805,10.713987753079989
806,40.127137890633264
807,45.38239962670001
808,47.569510656799984
809,48.365227955166596
810,47.36135257313344
811,46.85747126316665
812,26.600157763399995
813,15.926930037933365
814,19.711168913333363
815,17.161923076799987
816,17.692608060666654
817,43.4498405970334
818,37.42011635229998
819,48.718550620866615
820,46.584834264433354
821,17.61417029676667
822,26.57906233686664
823,21.693285984433334
824,19.815089861626664
825,20.49074840813332
826,48.95073935630001
827,47.454475746166544
828,34.79596530240005
829,32.95510398439987
830,34.86215287123317
831,34.93345238476666
832,43.36622489146668
833,34.2863068197333
834,48.536346016433285
835,49.91960111330001
836,35.1314322270667
837,37.577006712999946
838,43.95375257343324
839,41.68641959313327
840,47.683964323966634
841,47.78637265946659
842,47.51437466633323
843,30.615020065999985
844,28.836535903899943
845,25.373711957330062
846,26.874337303766684
847,39.32790491799992
848,47.61184481873351
849,47.724750072233235
850,48.11979685349987
851,24.274217898333415
852,25.731343860933386
853,27.8533884346334
854,26.13943302703334
855,25.551984479299946
856,24.081554881989994
857,39.50834212439993
858,44.60567153236677
859,48.0783436453333
860,47.42769632336669
861,46.777563806733326
862,21.12050301856663
863,28.46160564216664
864,25.480921992206607
865,22.142832429376632
866,33.74970655896657
867,42.69787292039984
868,39.00560879726669
869,48.50755000396673
870,46.58962214043335
871,27.75556486193332
872,26.42181265633327
873,21.38182883775995
874,44.34886168573328
875,40.60940483046674
876,48.47888395319999
877,47.93372610056667
878,47.13470816116671
879,18.859998902166677
880,19.321761621399975
881,15.163120364876656
882,29.754924105899907
883,43.1773548278333
884,38.225935415099904
885,47.921778392866756
886,48.54600953046669
887,47.22417912379995
888,47.80644993749993
889,46.63688767426665
890,30.284336465266623
891,26.307599395850037
892,21.7171919171533
893,18.241545723803366
894,38.70880960046671
895,48.71043955433331
896,28.179439667333384
897,36.93001176146665
898,35.50214172908327
899,31.634999378033367
900,42.80928837570009
901,48.201760582533325
902,47.903263233066724
903,29.596334959833328
904,22.97386106266671
905,21.902118362200007
906,24.079348932466647
907,19.30794598439997
908,18.24841837236669
909,15.442058569666685
910,38.62530098350005
911,41.801083109566605
912,47.14691501586657
913,47.45691573983336
914,46.069337556366705
915,26.94642741980001
916,23.96816410613337
917,19.07179708846667
918,20.620366098866654
919,21.012502782906687
920,48.56322736013326
921,48.7499696814666
922,47.38175203853336
923,14.231911408666717
924,20.74544734123332
925,18.931486113366667
926,15.806283009933296
927,16.570838752799975
928,13.156594886346682
929,12.708935437520015
930,24.605682091593373
931,42.02503938740008
932,42.775502050600025
933,47.84325797339992
934,20.5690401261667
935,20.895668703666686
936,17.918365001966663
937,17.583911132640008
938,12.668103752473309
939,23.268149020133272
940,44.21077527523336
941,47.96075776813343
942,48.43355292706668
943,46.31654997280006
944,47.50590068703321
945,30.58659099449996
946,18.38784012128998
947,21.207805827900003
948,21.680423950499993
949,18.13887308533331
950,39.50435342533332
951,48.07968242246664
952,48.29310019686663
953,45.86933386856662
954,42.09762642499999
955,27.421370738600018
956,30.784048125433365
957,15.591084299299988
958,41.64788920376663
959,37.62824976606664
960,45.32976903626665
961,47.527150843666625
962,47.87212143559991
963,45.41004617926659
964,43.53811556689989
965,42.14197217949994
966,41.38874069816663
967,40.4784220883
968,42.225376817166655
969,42.38693155676659
970,38.45131338486666
971,37.00359311939997
972,47.2569963308999
973,19.807210000286677
974,23.063089600566695
975,27.744707979866657
976,17.372556721643278
977,17.75833145859998
978,20.976146328933336
979,16.49591963755335
980,12.66153463577666
981,25.154998932900007
982,46.40585215346652
983,47.99160424669994
984,48.45066837406666
985,46.73842936966664
986,26.86355286180001
987,18.191748664100007
988,16.132642626393352
989,11.229337038016668
990,37.669666081133435
991,45.16088086536667
992,49.24336525053334
993,47.48513110836655
994,47.19925558950001
995,47.339457997266706
996,28.920278560599947
997,16.000695000623324
998,17.358701692933312
999,23.505588583933335
1000,18.162821850833367
1001,16.815025925213366
1002,17.350934008533354
1003,11.196020717793328
1004,22.08669817713338
1005,45.58512713226663
1006,48.548509422066665
1007,47.146819357900014
1008,44.390957538266704
1009,28.434639159499955
1010,19.616762292999976
1011,18.485081844483346
1012,11.008427675809989
1013,9.881449511626657
1014,43.27338214956666
1015,48.574787598799944
1016,46.292967028099994
1017,28.985631997799963
1018,19.229363069833315
1019,23.824006001966616
1020,16.158934319799993
1021,17.091044770653326
1022,10.490047789203338
1023,38.22741271846674
1024,44.64954729926667
1025,36.811825128166696
1026,48.513897305333316
1027,27.93143089629994
1028,19.19342964699998
1029,18.067018606053292
1030,19.22438331992
1031,19.832900542533324
1032,20.07224502243332
1033,42.53502167473328
1034,39.910574168599965
1035,44.808626680100005
1036,47.58877282703331
1037,48.089161936800046
1038,43.3196892633668
1039,39.531942548133344
1040,41.24004943463334
1041,38.80199596466658
1042,35.19882587719998
1043,35.9517208010667
1044,44.817520337633425
1045,39.16780236036667
1046,35.744932657233306
1047,47.783442699666544
1048,46.407205104033515
1049,47.38313829910006
1050,26.805019193999986
1051,20.882120924499983
1052,16.70733424633333
1053,9.896449133140006
1054,46.24678605639993
1055,48.02432735560007
1056,48.265836823299956
1057,47.11003825946671
1058,45.626148612400115
1059,14.075660258973324
1060,24.07427803419996
1061,18.565510860499984
1062,9.806150085613345
1063,39.36769977296672
1064,45.286569728366665
1065,40.975481963133404
1066,48.72545206326662
1067,47.35088720426667
1068,49.140570554099874
1069,46.47264362710007
1070,47.592379581033306
1071,45.29397847843334
1072,13.589295622466674
1073,15.79201953536668
1074,16.41597893880669
1075,22.697962522333356
1076,39.72397293080002
1077,49.15299971279985
1078,44.37174766413328
1079,13.790932744500026
1080,18.07397866856331
1081,16.35560765876003
1082,17.34834564229668
1083,11.103160823403316
1084,44.145276818066655
1085,38.43153984520004
1086,44.03920029466658
1087,47.07875085280004
1088,18.037369588299974
1089,11.638773472859974
1090,37.44198092283332
1091,34.75507862453332
1092,48.88813912399998
1093,47.956781397666575
1094,48.23999184046649
1095,41.471477669866495
1096,25.467217666066652
1097,23.08356712159995
1098,15.436546758633307
1099,16.749901423393343
1100,16.831131668033333
1101,34.915810192733325
1102,42.61166780060011
1103,38.55365581536658
1104,33.43753408916671
1105,33.7426138143333
1106,47.69925716736668
1107,47.2789393578334
1108,43.4845945570334
1109,42.43209503663347
1110,41.76331384106684
1111,39.46153250876674
1112,37.09180629016657
1113,41.20657236590005
1114,45.3902885594666
1115,48.529096675633376
1116,47.4715690521
1117,46.62739406166675
1118,27.256035173066753
1119,27.58463386290332
1120,40.56067301676671
1121,40.3047491160334
1122,45.93744485673332
1123,49.11118309576662
1124,46.71774187240009
1125,27.749447129466667
1126,26.516232168699943
1127,24.544425636333283
1128,28.584142399866707
1129,38.37158555516667
1130,40.9280940668667
1131,47.41811599633341
1132,47.61884735980009
1133,46.23608407636669
1134,38.10966830026667
1135,16.611357129566695
1136,23.333949311166727
1137,21.063705729966706
1138,18.684092963933296
1139,14.194686988513347
1140,43.60695102923333
1141,36.9937932046999
1142,47.47723441276681
1143,48.99505846776659
1144,46.804884059866765
1145,39.096742513300036
1146,22.840164826466697
1147,25.461186342433304
1148,46.40191204249998
1149,46.41715661423331
1150,19.69179924934995
1151,24.575503619666655
1152,25.262201487283374
1153,22.193985011696654
1154,21.74601782432329
1155,21.53046991374994
1156,19.953473527229985
1157,31.101595620433333
1158,39.85538511076665
1159,39.6571171566
1160,47.53216271930004
1161,46.59558322096665
1162,47.07975077029995
1163,46.427075424366585
1164,23.645382425673347
1165,26.69928762961992
1166,21.30147642959335
1167,20.556643741659997
1168,46.99318733720006
1169,47.41632371193329
1170,46.81610343593343
1171,33.76820431431006
1172,19.199851445693312
1173,41.96928255499994
1174,41.56767626079999
1175,47.17660993643337
1176,45.871882443833215
1177,29.854748477533327
1178,24.607692778820024
1179,23.78816715654
1180,21.108165986533372
1181,20.36308546276665
1182,16.164269429233336
1183,42.46130282659991
1184,40.77195378563326
1185,46.86092903626678
1186,46.977177844566775
1187,46.296964759266764
1188,30.003795968566646
1189,15.472799252760026
1190,16.731539115799976
1191,16.447656890359966
1192,40.89812706196668
1193,42.22713090399998
1194,47.65904213213331
1195,47.20365530356671
1196,46.13809682836665
1197,45.24947440286677
1198,30.00751180236665
1199,39.64871887656657
1200,48.62241293159995
1201,48.19636983606666
1202,44.011855930866766
1203,19.453630377616648
1204,22.97790179750002
1205,24.49693919763333
1206,23.242957919180018
1207,16.037313177596687
1208,25.89581381056003
1209,37.00329116626667
1210,47.8930688415667
1211,45.46973450983345
1212,24.23229593363338
1213,24.15229969543339
1214,21.264562070690012
1215,19.385998049126655
1216,46.85286302296661
1217,47.655440810133236
1218,46.83770625330005
1219,27.515835739099984
1220,22.598685694000014
1221,19.84380364466666
1222,19.762321153833316
1223,18.762315660666623
1224,17.091253516243352
1225,11.30811009920333
1226,11.655221660140004
1227,35.32183397580003
1228,39.157381358233316
1229,42.590688893499895
1230,47.64222683656666
1231,48.348891327266685
1232,41.619521775033334
1233,40.31513826306659
1234,36.17314250196664
1235,47.28572828829991
1236,14.704698765223306
1237,21.24800822213326
1238,17.848489113899976
1239,14.767015178589988
1240,24.603156904766685
1241,45.27653520853332
1242,41.79170827143331
1243,42.31908653789998
1244,48.57671321253327
1245,46.804579978633335
1246,19.44005644560005
1247,25.219324474133362
1248,24.285817645333324
1249,12.387421790696662
1250,45.21309355063341
1251,48.392048716800076
1252,46.81438261893328
1253,46.7007235932667
1254,23.972732652733324
1255,16.69869096136666
1256,17.317825663933345
1257,42.19035676513336
1258,47.979260608033286
1259,47.07525479796669
1260,47.27922298046668
1261,44.126514742600094
1262,28.02333286163325
1263,22.442372333733267
1264,18.43703867704003
1265,18.526509232563356
1266,16.8674913599
1267,17.740996313100002
1268,25.678336716500013
1269,48.36899403773327
1270,48.125500324233286
1271,48.47978205836677
1272,44.32014975863333
1273,14.956127585893368
1274,20.182665611366648
1275,17.505763120976663
1276,17.743179948239977
1277,11.908378665096674
1278,24.57354167193333
1279,37.31419595236674
1280,45.42455794463338
1281,36.56087536710001
1282,47.65227292683337
1283,47.32095605893339
1284,47.450188658166624
1285,24.336121600266726
1286,24.06544660356666
1287,22.67526271703339
1288,21.418789439333366
1289,22.940962014790088
1290,35.77463514953331
1291,47.413507057766665
1292,46.45727482199999
1293,44.325514243433226
1294,42.84872385916657
1295,41.8770406767333
1296,40.82669340440002
1297,36.004830520466705
1298,43.77503194416674
1299,47.278623396566616
1300,46.749113474233404
1301,45.692085476800116
1302,23.07668005493336
1303,13.5748579644467
1304,23.740893550900037
1305,47.65555078949995
1306,46.67412414090007
1307,47.22160634169993
1308,47.19572645940003
1309,24.474162489633287
1310,15.001576783633315
1311,24.906671868100023
1312,20.3971068965
1313,21.565217602139953
1314,11.163476609593344
1315,24.616669444000078
1316,38.2410792638334
1317,39.92375793586667
1318,42.16787592533329
1319,47.968481865366535
1320,47.15349130573331
1321,46.05104264673342
1322,19.157171244703335
1323,19.419325426900013
1324,20.191321796326633
1325,23.963938299033355
1326,48.08181848953339
1327,19.4123715963333
1328,19.42264817304338
1329,18.761649965920032
1330,19.51697729960668
1331,13.831318675026678
1332,23.681489689433334
1333,39.063646792633406
1334,35.7885609018334
1335,48.95023752883321
1336,46.880722829266695
1337,44.95433299523324
1338,17.86162779007998
1339,19.866263471066727
1340,20.541963112253352
1341,18.547957228159984
1342,49.22852913010008
1343,47.65568374596657
1344,42.24705641266657
1345,28.980137073400012
1346,24.567550506833346
1347,18.971844804633353
1348,18.38948593966671
1349,42.80083362453338
1350,37.491971761533286
1351,39.923750721766716
1352,40.84608106049996
1353,39.013085654300085
1354,39.59221556806667
1355,36.735504054333276
1356,42.68733975403343
1357,34.440959139799986
1358,47.24909650593337
1359,26.78785040166669
1360,25.827325761566698
1361,25.72245588780007
1362,17.621999720259947
1363,15.656340205306641
